"Cod_estacao"	"Data"	"Vazao"
"60436190"	"2008-09-29"	4.1618
"60436190"	"2008-09-30"	4.0877
"60436190"	"2008-10-01"	6.4692
"60436190"	"2008-10-02"	5.0966
"60436190"	"2008-10-03"	4.1618
"60436190"	"2008-10-04"	3.7969
"60436190"	"2008-10-05"	4.0141
"60436190"	"2008-10-06"	4.0141
"60436190"	"2008-10-07"	3.8687
"60436190"	"2008-10-08"	3.8687
"60436190"	"2008-10-09"	3.655
"60436190"	"2008-10-10"	3.8687
"60436190"	"2008-10-11"	3.5154
"60436190"	"2008-10-12"	3.4465
"60436190"	"2008-10-13"	3.5849
"60436190"	"2008-10-14"	3.4465
"60436190"	"2008-10-15"	3.4465
"60436190"	"2008-10-16"	3.5849
"60436190"	"2008-10-17"	3.5849
"60436190"	"2008-10-18"	3.4465
"60436190"	"2008-10-19"	3.5849
"60436190"	"2008-10-20"	3.7969
"60436190"	"2008-10-21"	3.655
"60436190"	"2008-10-22"	3.655
"60436190"	"2008-10-23"	3.5154
"60436190"	"2008-10-24"	4.0141
"60436190"	"2008-10-25"	3.5154
"60436190"	"2008-10-26"	3.5154
"60436190"	"2008-10-27"	3.3783
"60436190"	"2008-10-28"	3.655
"60436190"	"2008-10-29"	3.5154
"60436190"	"2008-10-30"	5.3431
"60436190"	"2008-10-31"	4.3119
"60436190"	"2008-11-01"	3.655
"60436190"	"2008-11-02"	3.5154
"60436190"	"2008-11-03"	3.5154
"60436190"	"2008-11-04"	3.5154
"60436190"	"2008-11-05"	3.7256
"60436190"	"2008-11-06"	10.8427
"60436190"	"2008-11-07"	3.7969
"60436190"	"2008-11-08"	3.5849
"60436190"	"2008-11-09"	3.7256
"60436190"	"2008-11-10"	3.7256
"60436190"	"2008-11-11"	6.5597
"60436190"	"2008-11-12"	7.4945
"60436190"	"2008-11-13"	5.3431
"60436190"	"2008-11-14"	4.6189
"60436190"	"2008-11-15"	4.8552
"60436190"	"2008-11-16"	4.1618
"60436190"	"2008-11-17"	10.2844
"60436190"	"2008-11-18"	4.1618
"60436190"	"2008-11-19"	4.3878
"60436190"	"2008-11-20"	4.0877
"60436190"	"2008-11-21"	15.2361
"60436190"	"2008-11-22"	6.4692
"60436190"	"2008-11-23"	4.3878
"60436190"	"2008-11-24"	6.9271
"60436190"	"2008-11-25"	4.1618
"60436190"	"2008-11-26"	4.3878
"60436190"	"2008-11-27"	11.9978
"60436190"	"2008-11-28"	6.8344
"60436190"	"2008-11-29"	7.8835
"60436190"	"2008-11-30"	6.4692
"60436190"	"2008-12-01"	5.5102
"60436190"	"2008-12-02"	4.7759
"60436190"	"2008-12-03"	4.7759
"60436190"	"2008-12-04"	8.3817
"60436190"	"2008-12-05"	4.9351
"60436190"	"2008-12-06"	5.8512
"60436190"	"2008-12-07"	14.0771
"60436190"	"2008-12-08"	5.3431
"60436190"	"2008-12-09"	5.3431
"60436190"	"2008-12-10"	4.6189
"60436190"	"2008-12-11"	14.9751
"60436190"	"2008-12-12"	5.3431
"60436190"	"2008-12-13"	6.2899
"60436190"	"2008-12-14"	4.8552
"60436190"	"2008-12-15"	4.5413
"60436190"	"2008-12-16"	9.9555
"60436190"	"2008-12-17"	10.73
"60436190"	"2008-12-18"	15.6312
"60436190"	"2008-12-19"	8.7899
"60436190"	"2008-12-20"	6.2899
"60436190"	"2008-12-21"	6.4692
"60436190"	"2008-12-22"	6.8344
"60436190"	"2008-12-23"	24.2796
"60436190"	"2008-12-24"	7.8835
"60436190"	"2008-12-25"	5.8512
"60436190"	"2008-12-26"	16.843
"60436190"	"2008-12-27"	7.982
"60436190"	"2008-12-28"	7.3032
"60436190"	"2008-12-29"	22.8543
"60436190"	"2008-12-30"	7.5909
"60436190"	"2008-12-31"	6.5597
"60436190"	"2009-01-01"	15.8971
"60436190"	"2009-01-02"	7.3032
"60436190"	"2009-01-03"	6.5597
"60436190"	"2009-01-04"	5.7651
"60436190"	"2009-01-05"	11.0697
"60436190"	"2009-01-06"	9.3119
"60436190"	"2009-01-07"	18.2355
"60436190"	"2009-01-08"	10.395
"60436190"	"2009-01-09"	8.8932
"60436190"	"2009-01-10"	9.1015
"60436190"	"2009-01-11"	6.6507
"60436190"	"2009-01-12"	6.2899
"60436190"	"2009-01-13"	6.025
"60436190"	"2009-01-14"	6.2899
"60436190"	"2009-01-15"	5.6796
"60436190"	"2009-01-16"	14.2039
"60436190"	"2009-01-17"	12.3542
"60436190"	"2009-01-18"	7.8835
"60436190"	"2009-01-19"	7.2083
"60436190"	"2009-01-20"	27.9204
"60436190"	"2009-01-21"	22.5427
"60436190"	"2009-01-22"	17.1177
"60436190"	"2009-01-23"	22.0788
"60436190"	"2009-01-24"	30.7063
"60436190"	"2009-01-25"	32.5057
"60436190"	"2009-01-26"	24.2796
"60436190"	"2009-01-27"	19.8224
"60436190"	"2009-01-28"	17.3942
"60436190"	"2009-01-29"	15.7639
"60436190"	"2009-01-30"	14.3312
"60436190"	"2009-01-31"	16.843
"60436190"	"2009-02-01"	16.0308
"60436190"	"2009-02-02"	26.4042
"60436190"	"2009-02-03"	30.7063
"60436190"	"2009-02-04"	18.0941
"60436190"	"2009-02-05"	20.8622
"60436190"	"2009-02-06"	18.5197
"60436190"	"2009-02-07"	16.9801
"60436190"	"2009-02-08"	16.0308
"60436190"	"2009-02-09"	23.3252
"60436190"	"2009-02-10"	24.925
"60436190"	"2009-02-11"	19.6758
"60436190"	"2009-02-12"	22.3876
"60436190"	"2009-02-13"	22.3876
"60436190"	"2009-02-14"	26.0723
"60436190"	"2009-02-15"	33.238
"60436190"	"2009-02-16"	25.414
"60436190"	"2009-02-17"	21.4667
"60436190"	"2009-02-18"	18.3773
"60436190"	"2009-02-19"	15.499
"60436190"	"2009-02-20"	14.5873
"60436190"	"2009-02-21"	13.0806
"60436190"	"2009-02-22"	11.88
"60436190"	"2009-02-23"	11.4139
"60436190"	"2009-02-24"	23.3252
"60436190"	"2009-02-25"	16.0308
"60436190"	"2009-02-26"	16.165
"60436190"	"2009-02-27"	16.165
"60436190"	"2009-02-28"	14.3312
"60436190"	"2009-03-01"	12.3542
"60436190"	"2009-03-02"	11.4139
"60436190"	"2009-03-03"	10.0646
"60436190"	"2009-03-04"	9.7389
"60436190"	"2009-03-05"	9.3119
"60436190"	"2009-03-06"	8.8932
"60436190"	"2009-03-07"	8.9971
"60436190"	"2009-03-08"	8.5847
"60436190"	"2009-03-09"	28.9515
"60436190"	"2009-03-10"	23.8003
"60436190"	"2009-03-11"	17.1177
"60436190"	"2009-03-12"	14.5873
"60436190"	"2009-03-13"	13.3267
"60436190"	"2009-03-14"	14.3312
"60436190"	"2009-03-15"	10.5062
"60436190"	"2009-03-16"	10.956
"60436190"	"2009-03-17"	10.8427
"60436190"	"2009-03-18"	12.8365
"60436190"	"2009-03-19"	11.6459
"60436190"	"2009-03-20"	10.8427
"60436190"	"2009-03-21"	10.0646
"60436190"	"2009-03-22"	9.4179
"60436190"	"2009-03-23"	9.2064
"60436190"	"2009-03-24"	16.0308
"60436190"	"2009-03-25"	13.825
"60436190"	"2009-03-26"	13.5749
"60436190"	"2009-03-27"	12.3542
"60436190"	"2009-03-28"	10.8427
"60436190"	"2009-03-29"	10.0646
"60436190"	"2009-03-30"	9.7389
"60436190"	"2009-03-31"	16.2996
"60436190"	"2009-04-01"	10.5062
"60436190"	"2009-04-02"	9.6314
"60436190"	"2009-04-03"	11.2987
"60436190"	"2009-04-04"	37.0052
"60436190"	"2009-04-05"	31.0626
"60436190"	"2009-04-06"	89.5478
"60436190"	"2009-04-07"	35.0996
"60436190"	"2009-04-08"	33.6068
"60436190"	"2009-04-09"	26.7379
"60436190"	"2009-04-10"	23.4831
"60436190"	"2009-04-11"	20.4138
"60436190"	"2009-04-12"	20.1171
"60436190"	"2009-04-13"	43.6024
"60436190"	"2009-04-14"	21.1635
"60436190"	"2009-04-15"	18.6625
"60436190"	"2009-04-16"	22.5427
"60436190"	"2009-04-17"	21.619
"60436190"	"2009-04-18"	18.2355
"60436190"	"2009-04-19"	16.2996
"60436190"	"2009-04-20"	14.8453
"60436190"	"2009-04-21"	14.0771
"60436190"	"2009-04-22"	13.3267
"60436190"	"2009-04-23"	12.8365
"60436190"	"2009-04-24"	12.5943
"60436190"	"2009-04-25"	12.474
"60436190"	"2009-04-26"	23.0108
"60436190"	"2009-04-27"	16.0308
"60436190"	"2009-04-28"	14.8453
"60436190"	"2009-04-29"	13.825
"60436190"	"2009-04-30"	14.459
"60436190"	"2009-05-01"	18.8059
"60436190"	"2009-05-02"	18.3773
"60436190"	"2009-05-03"	16.165
"60436190"	"2009-05-04"	14.8453
"60436190"	"2009-05-05"	13.6997
"60436190"	"2009-05-06"	14.7161
"60436190"	"2009-05-07"	12.9583
"60436190"	"2009-05-08"	12.474
"60436190"	"2009-05-09"	11.88
"60436190"	"2009-05-10"	12.9583
"60436190"	"2009-05-11"	13.0806
"60436190"	"2009-05-12"	12.5943
"60436190"	"2009-05-13"	11.88
"60436190"	"2009-05-14"	11.4139
"60436190"	"2009-05-15"	10.6179
"60436190"	"2009-05-16"	13.0806
"60436190"	"2009-05-17"	10.8427
"60436190"	"2009-05-18"	11.6459
"60436190"	"2009-05-19"	10.73
"60436190"	"2009-05-20"	10.2844
"60436190"	"2009-05-21"	9.847
"60436190"	"2009-05-22"	9.3119
"60436190"	"2009-05-23"	8.9971
"60436190"	"2009-05-24"	8.5847
"60436190"	"2009-05-25"	8.7899
"60436190"	"2009-05-26"	8.3817
"60436190"	"2009-05-27"	8.1808
"60436190"	"2009-05-28"	8.0812
"60436190"	"2009-05-29"	7.7854
"60436190"	"2009-05-30"	7.5909
"60436190"	"2009-05-31"	8.0812
"60436190"	"2009-06-01"	10.6179
"60436190"	"2009-06-02"	9.4179
"60436190"	"2009-06-03"	8.9971
"60436190"	"2009-06-04"	8.5847
"60436190"	"2009-06-05"	8.5847
"60436190"	"2009-06-06"	8.281
"60436190"	"2009-06-07"	7.5909
"60436190"	"2009-06-08"	7.2083
"60436190"	"2009-06-09"	7.4945
"60436190"	"2009-06-10"	7.114
"60436190"	"2009-06-11"	6.8344
"60436190"	"2009-06-12"	6.8344
"60436190"	"2009-06-13"	7.6879
"60436190"	"2009-06-14"	6.4692
"60436190"	"2009-06-15"	6.6507
"60436190"	"2009-06-16"	6.8344
"60436190"	"2009-06-17"	6.4692
"60436190"	"2009-06-18"	6.3793
"60436190"	"2009-06-19"	6.2899
"60436190"	"2009-06-20"	6.3793
"60436190"	"2009-06-21"	5.9378
"60436190"	"2009-06-22"	5.5946
"60436190"	"2009-06-23"	5.8512
"60436190"	"2009-06-24"	5.6796
"60436190"	"2009-06-25"	5.8512
"60436190"	"2009-06-26"	5.6796
"60436190"	"2009-06-27"	5.8512
"60436190"	"2009-06-28"	5.3431
"60436190"	"2009-06-29"	5.5102
"60436190"	"2009-06-30"	5.4264
"60436190"	"2009-07-01"	5.5946
"60436190"	"2009-07-02"	5.3431
"60436190"	"2009-07-03"	5.2604
"60436190"	"2009-07-04"	5.0156
"60436190"	"2009-07-05"	4.8552
"60436190"	"2009-07-06"	4.8552
"60436190"	"2009-07-07"	4.9351
"60436190"	"2009-07-08"	4.9351
"60436190"	"2009-07-09"	4.9351
"60436190"	"2009-07-10"	5.0966
"60436190"	"2009-07-11"	4.8552
"60436190"	"2009-07-12"	5.0156
"60436190"	"2009-07-13"	4.8552
"60436190"	"2009-07-14"	5.0156
"60436190"	"2009-07-15"	4.8552
"60436190"	"2009-07-16"	5.0156
"60436190"	"2009-07-17"	4.6971
"60436190"	"2009-07-18"	4.7759
"60436190"	"2009-07-19"	4.5413
"60436190"	"2009-07-20"	4.6189
"60436190"	"2009-07-21"	4.6189
"60436190"	"2009-07-22"	4.6189
"60436190"	"2009-07-23"	4.4643
"60436190"	"2009-07-24"	4.6189
"60436190"	"2009-07-25"	4.5413
"60436190"	"2009-07-26"	4.6189
"60436190"	"2009-07-27"	4.6971
"60436190"	"2009-07-28"	4.5413
"60436190"	"2009-07-29"	4.3878
"60436190"	"2009-07-30"	4.4643
"60436190"	"2009-07-31"	4.4643
"60436190"	"2009-08-01"	4.3119
"60436190"	"2009-08-02"	4.4643
"60436190"	"2009-08-03"	4.3119
"60436190"	"2009-08-04"	4.4643
"60436190"	"2009-08-05"	4.2366
"60436190"	"2009-08-06"	4.2366
"60436190"	"2009-08-07"	4.2366
"60436190"	"2009-08-08"	4.2366
"60436190"	"2009-08-09"	4.2366
"60436190"	"2009-08-10"	4.0877
"60436190"	"2009-08-11"	4.5413
"60436190"	"2009-08-12"	4.3878
"60436190"	"2009-08-13"	4.0877
"60436190"	"2009-08-14"	4.1618
"60436190"	"2009-08-15"	4.2366
"60436190"	"2009-08-16"	4.0877
"60436190"	"2009-08-17"	4.3878
"60436190"	"2009-08-18"	4.5413
"60436190"	"2009-08-19"	4.1618
"60436190"	"2009-08-20"	4.0877
"60436190"	"2009-08-21"	3.7969
"60436190"	"2009-08-22"	5.5102
"60436190"	"2009-08-23"	3.7969
"60436190"	"2009-08-24"	13.0806
"60436190"	"2009-08-25"	4.5413
"60436190"	"2009-08-26"	4.6189
"60436190"	"2009-08-27"	4.7759
"60436190"	"2009-08-28"	4.3119
"60436190"	"2009-08-29"	4.2366
"60436190"	"2009-08-30"	4.0141
"60436190"	"2009-08-31"	4.1618
"60436190"	"2009-09-01"	4.2366
"60436190"	"2009-09-02"	4.3878
"60436190"	"2009-09-03"	4.2366
"60436190"	"2009-09-04"	4.0877
"60436190"	"2009-09-05"	4.0877
"60436190"	"2009-09-06"	16.5704
"60436190"	"2009-09-07"	5.0966
"60436190"	"2009-09-08"	5.1782
"60436190"	"2009-09-09"	4.5413
"60436190"	"2009-09-10"	5.7651
"60436190"	"2009-09-11"	4.6971
"60436190"	"2009-09-12"	4.2366
"60436190"	"2009-09-13"	4.2366
"60436190"	"2009-09-14"	4.0141
"60436190"	"2009-09-15"	4.0877
"60436190"	"2009-09-16"	4.2366
"60436190"	"2009-09-17"	4.2366
"60436190"	"2009-09-18"	4.0877
"60436190"	"2009-09-19"	7.114
"60436190"	"2009-09-20"	4.2366
"60436190"	"2009-09-21"	7.3985
"60436190"	"2009-09-22"	5.3431
"60436190"	"2009-09-23"	5.5102
"60436190"	"2009-09-24"	5.1782
"60436190"	"2009-09-25"	4.4643
"60436190"	"2009-09-26"	4.2366
"60436190"	"2009-09-27"	3.655
"60436190"	"2009-09-28"	4.6971
"60436190"	"2009-09-29"	4.2366
"60436190"	"2009-09-30"	4.1618
"60436190"	"2009-10-01"	4.0141
"60436190"	"2009-10-02"	3.8687
"60436190"	"2009-10-03"	4.0141
"60436190"	"2009-10-04"	3.7969
"60436190"	"2009-10-05"	5.0966
"60436190"	"2009-10-06"	4.4643
"60436190"	"2009-10-07"	4.7759
"60436190"	"2009-10-08"	7.114
"60436190"	"2009-10-09"	9.847
"60436190"	"2009-10-10"	8.687
"60436190"	"2009-10-11"	4.6189
"60436190"	"2009-10-12"	4.3878
"60436190"	"2009-10-13"	4.4643
"60436190"	"2009-10-14"	9.9555
"60436190"	"2009-10-15"	6.1127
"60436190"	"2009-10-16"	20.2652
"60436190"	"2009-10-17"	6.201
"60436190"	"2009-10-18"	5.0966
"60436190"	"2009-10-19"	6.025
"60436190"	"2009-10-20"	5.6796
"60436190"	"2009-10-21"	9.4179
"60436190"	"2009-10-22"	5.5102
"60436190"	"2009-10-23"	6.5597
"60436190"	"2009-10-24"	8.483
"60436190"	"2009-10-25"	4.8552
"60436190"	"2009-10-26"	18.5197
"60436190"	"2009-10-27"	6.025
"60436190"	"2009-10-28"	6.3793
"60436190"	"2009-10-29"	15.499
"60436190"	"2009-10-30"	6.6507
"60436190"	"2009-10-31"	7.6879
"60436190"	"2009-11-01"	5.0156
"60436190"	"2009-11-02"	5.0156
"60436190"	"2009-11-03"	5.0966
"60436190"	"2009-11-04"	5.1782
"60436190"	"2009-11-05"	5.5946
"60436190"	"2009-11-06"	9.5244
"60436190"	"2009-11-07"	5.6796
"60436190"	"2009-11-08"	4.9351
"60436190"	"2009-11-09"	5.0966
"60436190"	"2009-11-10"	5.5946
"60436190"	"2009-11-11"	9.6314
"60436190"	"2009-11-12"	6.9271
"60436190"	"2009-11-13"	13.6997
"60436190"	"2009-11-14"	6.2899
"60436190"	"2009-11-15"	5.4264
"60436190"	"2009-11-16"	5.1782
"60436190"	"2009-11-17"	5.0156
"60436190"	"2009-11-18"	5.4264
"60436190"	"2009-11-19"	8.281
"60436190"	"2009-11-20"	8.483
"60436190"	"2009-11-21"	7.114
"60436190"	"2009-11-22"	12.1161
"60436190"	"2009-11-23"	9.5244
"60436190"	"2009-11-24"	11.0697
"60436190"	"2009-11-25"	7.6879
"60436190"	"2009-11-26"	7.4945
"60436190"	"2009-11-27"	7.8835
"60436190"	"2009-11-28"	8.8932
"60436190"	"2009-11-29"	6.3793
"60436190"	"2009-11-30"	8.0812
"60436190"	"2009-12-01"	7.3985
"60436190"	"2009-12-02"	22.2329
"60436190"	"2009-12-03"	7.8835
"60436190"	"2009-12-04"	7.982
"60436190"	"2009-12-05"	19.3839
"60436190"	"2009-12-06"	42.1637
"60436190"	"2009-12-07"	26.9055
"60436190"	"2009-12-08"	22.0788
"60436190"	"2009-12-09"	18.5197
"60436190"	"2009-12-10"	22.6983
"60436190"	"2009-12-11"	16.9801
"60436190"	"2009-12-12"	14.8453
"60436190"	"2009-12-13"	12.474
"60436190"	"2009-12-14"	11.6459
"60436190"	"2009-12-15"	31.7806
"60436190"	"2009-12-16"	17.2557
"60436190"	"2009-12-17"	14.459
"60436190"	"2009-12-18"	27.242
"60436190"	"2009-12-19"	15.2361
"60436190"	"2009-12-20"	15.7639
"60436190"	"2009-12-21"	34.7238
"60436190"	"2009-12-22"	17.1177
"60436190"	"2009-12-23"	17.1177
"60436190"	"2009-12-24"	19.0939
"60436190"	"2009-12-25"	15.6312
"60436190"	"2009-12-26"	15.2361
"60436190"	"2009-12-27"	13.6997
"60436190"	"2009-12-28"	34.9115
"60436190"	"2009-12-29"	23.1678
"60436190"	"2009-12-30"	23.0108
"60436190"	"2009-12-31"	23.6415
"60436190"	"2010-01-01"	33.6068
"60436190"	"2010-01-02"	41.7566
"60436190"	"2010-01-03"	31.4207
"60436190"	"2010-01-04"	24.1193
"60436190"	"2010-01-05"	21.3149
"60436190"	"2010-01-06"	18.2355
"60436190"	"2010-01-07"	23.1678
"60436190"	"2010-01-08"	32.3238
"60436190"	"2010-01-09"	20.1171
"60436190"	"2010-01-10"	17.2557
"60436190"	"2010-01-11"	15.6312
"60436190"	"2010-01-12"	15.499
"60436190"	"2010-01-13"	17.8127
"60436190"	"2010-01-14"	17.5332
"60436190"	"2010-01-15"	17.8127
"60436190"	"2010-01-16"	16.9801
"60436190"	"2010-01-17"	15.7639
"60436190"	"2010-01-18"	14.459
"60436190"	"2010-01-19"	13.2034
"60436190"	"2010-01-20"	11.9978
"60436190"	"2010-01-21"	12.9583
"60436190"	"2010-01-22"	11.0697
"60436190"	"2010-01-23"	13.3267
"60436190"	"2010-01-24"	11.9978
"60436190"	"2010-01-25"	28.9515
"60436190"	"2010-01-26"	31.2414
"60436190"	"2010-01-27"	16.0308
"60436190"	"2010-01-28"	17.3942
"60436190"	"2010-01-29"	18.5197
"60436190"	"2010-01-30"	16.165
"60436190"	"2010-01-31"	13.825
"60436190"	"2010-02-01"	12.7152
"60436190"	"2010-02-02"	11.9978
"60436190"	"2010-02-03"	11.2987
"60436190"	"2010-02-04"	10.5062
"60436190"	"2010-02-05"	10.0646
"60436190"	"2010-02-06"	9.847
"60436190"	"2010-02-07"	11.4139
"60436190"	"2010-02-08"	11.1839
"60436190"	"2010-02-09"	11.5297
"60436190"	"2010-02-10"	10.73
"60436190"	"2010-02-11"	10.8427
"60436190"	"2010-02-12"	10.395
"60436190"	"2010-02-13"	9.847
"60436190"	"2010-02-14"	9.4179
"60436190"	"2010-02-15"	8.9971
"60436190"	"2010-02-16"	8.7899
"60436190"	"2010-02-17"	14.0771
"60436190"	"2010-02-18"	13.9508
"60436190"	"2010-02-19"	14.3312
"60436190"	"2010-02-20"	10.8427
"60436190"	"2010-02-21"	9.7389
"60436190"	"2010-02-22"	10.73
"60436190"	"2010-02-23"	16.2996
"60436190"	"2010-02-24"	12.2349
"60436190"	"2010-02-25"	11.88
"60436190"	"2010-02-26"	24.6014
"60436190"	"2010-02-27"	22.5427
"60436190"	"2010-02-28"	19.0939
"60436190"	"2010-03-01"	16.9801
"60436190"	"2010-03-02"	16.2996
"60436190"	"2010-03-03"	14.5873
"60436190"	"2010-03-04"	17.2557
"60436190"	"2010-03-05"	33.4222
"60436190"	"2010-03-06"	16.5704
"60436190"	"2010-03-07"	20.8622
"60436190"	"2010-03-08"	34.7238
"60436190"	"2010-03-09"	17.2557
"60436190"	"2010-03-10"	16.165
"60436190"	"2010-03-11"	14.5873
"60436190"	"2010-03-12"	13.4506
"60436190"	"2010-03-13"	12.2349
"60436190"	"2010-03-14"	13.2034
"60436190"	"2010-03-15"	11.1839
"60436190"	"2010-03-16"	10.956
"60436190"	"2010-03-17"	10.1743
"60436190"	"2010-03-18"	9.6314
"60436190"	"2010-03-19"	13.6997
"60436190"	"2010-03-20"	14.5873
"60436190"	"2010-03-21"	35.6667
"60436190"	"2010-03-22"	13.3267
"60436190"	"2010-03-23"	15.6312
"60436190"	"2010-03-24"	12.9583
"60436190"	"2010-03-25"	19.5296
"60436190"	"2010-03-26"	14.3312
"60436190"	"2010-03-27"	12.9583
"60436190"	"2010-03-28"	12.474
"60436190"	"2010-03-29"	11.88
"60436190"	"2010-03-30"	21.3149
"60436190"	"2010-03-31"	12.7152
"60436190"	"2010-04-01"	15.8971
"60436190"	"2010-04-02"	16.0308
"60436190"	"2010-04-03"	17.5332
"60436190"	"2010-04-04"	31.6004
"60436190"	"2010-04-05"	21.4667
"60436190"	"2010-04-06"	31.4207
"60436190"	"2010-04-07"	29.2989
"60436190"	"2010-04-08"	23.1678
"60436190"	"2010-04-09"	19.0939
"60436190"	"2010-04-10"	16.5704
"60436190"	"2010-04-11"	15.1053
"60436190"	"2010-04-12"	13.6997
"60436190"	"2010-04-13"	12.5943
"60436190"	"2010-04-14"	11.6459
"60436190"	"2010-04-15"	11.88
"60436190"	"2010-04-16"	11.0697
"60436190"	"2010-04-17"	10.1743
"60436190"	"2010-04-18"	10.395
"60436190"	"2010-04-19"	9.6314
"60436190"	"2010-04-20"	9.4179
"60436190"	"2010-04-21"	9.1015
"60436190"	"2010-04-22"	8.9971
"60436190"	"2010-04-23"	8.483
"60436190"	"2010-04-24"	8.3817
"60436190"	"2010-04-25"	7.8835
"60436190"	"2010-04-26"	8.0812
"60436190"	"2010-04-27"	7.5909
"60436190"	"2010-04-28"	7.4945
"60436190"	"2010-04-29"	7.6879
"60436190"	"2010-04-30"	7.114
"60436190"	"2010-05-01"	7.0203
"60436190"	"2010-05-02"	6.6507
"60436190"	"2010-05-03"	7.114
"60436190"	"2010-05-04"	6.7423
"60436190"	"2010-05-05"	6.7423
"60436190"	"2010-05-06"	6.4692
"60436190"	"2010-05-07"	6.5597
"60436190"	"2010-05-08"	6.5597
"60436190"	"2010-05-09"	6.201
"60436190"	"2010-05-10"	6.1127
"60436190"	"2010-05-11"	8.1808
"60436190"	"2010-05-12"	6.5597
"60436190"	"2010-05-13"	6.2899
"60436190"	"2010-05-14"	6.201
"60436190"	"2010-05-15"	6.025
"60436190"	"2010-05-16"	5.7651
"60436190"	"2010-05-17"	5.7651
"60436190"	"2010-05-18"	5.9378
"60436190"	"2010-05-19"	5.7651
"60436190"	"2010-05-20"	5.7651
"60436190"	"2010-05-21"	5.8512
"60436190"	"2010-05-22"	5.5946
"60436190"	"2010-05-23"	5.5946
"60436190"	"2010-05-24"	5.6796
"60436190"	"2010-05-25"	5.4264
"60436190"	"2010-05-26"	5.4264
"60436190"	"2010-05-27"	5.4264
"60436190"	"2010-05-28"	4.8552
"60436190"	"2010-05-29"	5.1782
"60436190"	"2010-05-30"	5.1782
"60436190"	"2010-05-31"	5.2604
"60436190"	"2010-06-01"	5.3431
"60436190"	"2010-06-02"	5.5102
"60436190"	"2010-06-03"	5.0966
"60436190"	"2010-06-04"	5.3431
"60436190"	"2010-06-05"	4.8552
"60436190"	"2010-06-06"	5.1782
"60436190"	"2010-06-07"	5.1782
"60436190"	"2010-06-08"	5.1782
"60436190"	"2010-06-09"	5.0966
"60436190"	"2010-06-10"	5.2604
"60436190"	"2010-06-11"	5.0966
"60436190"	"2010-06-12"	4.9351
"60436190"	"2010-06-13"	4.6971
"60436190"	"2010-06-14"	4.6971
"60436190"	"2010-06-15"	4.8552
"60436190"	"2010-06-16"	4.6189
"60436190"	"2010-06-17"	4.8552
"60436190"	"2010-06-18"	4.8552
"60436190"	"2010-06-19"	4.6971
"60436190"	"2010-06-20"	4.6971
"60436190"	"2010-06-21"	4.7759
"60436190"	"2010-06-22"	4.6189
"60436190"	"2010-06-23"	4.7759
"60436190"	"2010-06-24"	4.6189
"60436190"	"2010-06-25"	4.5413
"60436190"	"2010-06-26"	4.6971
"60436190"	"2010-06-27"	4.7759
"60436190"	"2010-06-28"	4.6189
"60436190"	"2010-06-29"	4.6189
"60436190"	"2010-06-30"	4.5413
"60436190"	"2010-07-01"	4.6971
"60436190"	"2010-07-02"	4.6971
"60436190"	"2010-07-03"	4.5413
"60436190"	"2010-07-04"	4.6189
"60436190"	"2010-07-05"	4.4643
"60436190"	"2010-07-06"	4.4643
"60436190"	"2010-07-07"	4.5413
"60436190"	"2010-07-08"	4.4643
"60436190"	"2010-07-09"	4.4643
"60436190"	"2010-07-10"	4.5413
"60436190"	"2010-07-11"	4.2366
"60436190"	"2010-07-12"	4.4643
"60436190"	"2010-07-13"	4.5413
"60436190"	"2010-07-14"	4.2366
"60436190"	"2010-07-15"	4.3878
"60436190"	"2010-07-16"	4.4643
"60436190"	"2010-07-17"	4.5413
"60436190"	"2010-07-18"	4.0877
"60436190"	"2010-07-19"	4.1618
"60436190"	"2010-07-20"	4.3119
"60436190"	"2010-07-21"	4.1618
"60436190"	"2010-07-22"	4.0877
"60436190"	"2010-07-23"	3.9411
"60436190"	"2010-07-24"	4.0141
"60436190"	"2010-07-25"	3.9411
"60436190"	"2010-07-26"	4.1618
"60436190"	"2010-07-27"	4.2366
"60436190"	"2010-07-28"	4.0141
"60436190"	"2010-07-29"	4.1618
"60436190"	"2010-07-30"	4.0877
"60436190"	"2010-07-31"	3.9411
"60436190"	"2010-08-01"	3.8687
"60436190"	"2010-08-02"	3.8687
"60436190"	"2010-08-03"	3.9411
"60436190"	"2010-08-04"	4.0877
"60436190"	"2010-08-05"	3.9411
"60436190"	"2010-08-06"	4.0877
"60436190"	"2010-08-07"	3.9411
"60436190"	"2010-08-08"	3.7969
"60436190"	"2010-08-09"	3.8687
"60436190"	"2010-08-10"	3.7969
"60436190"	"2010-08-11"	3.9411
"60436190"	"2010-08-12"	3.8687
"60436190"	"2010-08-13"	4.0141
"60436190"	"2010-08-14"	3.7256
"60436190"	"2010-08-15"	3.7256
"60436190"	"2010-08-16"	3.7969
"60436190"	"2010-08-17"	3.7969
"60436190"	"2010-08-18"	3.7969
"60436190"	"2010-08-19"	3.7969
"60436190"	"2010-08-20"	3.7256
"60436190"	"2010-08-21"	3.7969
"60436190"	"2010-08-22"	3.655
"60436190"	"2010-08-23"	3.7969
"60436190"	"2010-08-24"	3.5849
"60436190"	"2010-08-25"	3.7969
"60436190"	"2010-08-26"	3.8687
"60436190"	"2010-08-27"	3.7256
"60436190"	"2010-08-28"	3.655
"60436190"	"2010-08-29"	3.5154
"60436190"	"2010-08-30"	3.655
"60436190"	"2010-08-31"	3.5849
